Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
23-MAY-2024,21370.1,21759.2,21352.95,21731.65,109728637,11526.4
24-MAY-2024,21686,21890.65,21673.1,21852.3,116486159,10392.66
27-MAY-2024,21913,22143.45,21868.7,21965.6,132866154,12080.5
28-MAY-2024,22011.35,22056.1,21917.05,21982.15,108122639,10328.31
29-MAY-2024,21829.1,21914.4,21593,21620.45,125126987,12156.18
30-MAY-2024,21530.4,21740.45,21529.6,21597.3,117694716,11868.41
31-MAY-2024,21696.35,21786.8,21565.75,21718.3,209187341,22413.56
03-JUN-2024,22600.4,22660.05,22259.4,22596.4,279851394,27932.04
04-JUN-2024,22475.45,22475.45,20457.9,20819.5,533342145,44340.46
05-JUN-2024,21048.9,21785.3,20666.95,21682.6,354209074,30149.74
06-JUN-2024,21850.9,22034.9,21710.4,21894.9,232840524,20001.04
07-JUN-2024,21937.85,22224.95,21814.45,22165.8,161272357,15725.79
10-JUN-2024,22182.55,22326.55,22085.65,22154.85,128209142,11737.76
11-JUN-2024,22140.05,22220.7,22038.3,22125.45,124736273,11780.44
12-JUN-2024,22190.9,22376.75,22135.5,22232.4,133152387,13498.88
13-JUN-2024,22355.95,22386.8,22273.9,22296.7,138538632,13230.32
14-JUN-2024,22364.7,22446.9,22250.05,22411.95,105312753,11251.35
18-JUN-2024,22486.1,22633.85,22355.25,22585.35,124341419,12726.68
19-JUN-2024,22657.55,23154.25,22586.5,22943.95,187803652,21784.71
20-JUN-2024,23065.45,23068.75,22818.25,23035.3,135011650,13938.45
21-JUN-2024,23110.25,23110.4,22814.2,22991.55,219855277,25996.65
24-JUN-2024,22833.8,23098.1,22811.05,23071.25,96848880,9993.75
25-JUN-2024,23101.3,23577.5,23098.05,23510.65,174120414,21129.97
26-JUN-2024,23518.85,23638.8,23402.1,23592.7,127655159,15376.76
27-JUN-2024,23638.2,23763.2,23504.45,23624.85,170379665,19966.34
28-JUN-2024,23644.2,23711.05,23379.55,23420.3,103603521,11278.76
01-JUL-2024,23418.5,23660.25,23361.1,23631.05,109055762,9853.78
02-JUL-2024,23732.55,23749.25,23395.95,23500.85,166945274,17131.86
03-JUL-2024,23847.2,23991.45,23692.75,23923.75,210868742,24748.64
04-JUL-2024,24044.25,24046.6,23808.95,23879.7,124550624,13939.21
05-JUL-2024,23640.4,23719.4,23496.85,23641.75,128000634,15409.29
08-JUL-2024,23615.6,23680.25,23476.8,23586.75,115497027,11433.71
09-JUL-2024,23566.25,23685.8,23523.6,23662.6,110864622,12615.29
10-JUL-2024,23647.5,23649.85,23478,23599.1,155084308,16065.15
11-JUL-2024,23652.4,23684.5,23388.25,23599.45,100720634,11907.12
12-JUL-2024,23606.95,23819.9,23553,23604.4,108592558,13302.32
15-JUL-2024,23627.75,23775.25,23556.2,23691.85,118157015,13775.54
16-JUL-2024,23696,23760.2,23628.85,23648.35,93851788,10814.75
18-JUL-2024,23559.15,23838.5,23523.75,23783.5,116649242,13349.78
19-JUL-2024,23737.7,23762.05,23566.05,23596.35,84947458,9381.62
22-JUL-2024,23543.2,23719.05,23450.8,23626.8,108611285,13250.74
23-JUL-2024,23710.3,23725,23111.05,23304.1,163609626,18344.48
24-JUL-2024,23224.1,23388.35,22969.2,23165.1,155344006,18821.55
25-JUL-2024,22921.6,23064.2,22866.15,23049.5,121565597,13887.36
26-JUL-2024,22941.15,23358.95,22934,23316.7,139849572,16856.98
29-JUL-2024,23371,23668.55,23222.15,23315.3,177625379,19810.48
30-JUL-2024,23298.9,23583.85,23208.35,23338,149157007,17602.71
31-JUL-2024,23364.95,23463.7,23348.15,23412.2,114041281,13576.48
01-AUG-2024,23462.8,23550.65,23387.65,23435.85,90766611,10145.34
02-AUG-2024,23254.2,23476.85,23238.25,23365.9,105305862,11714.66
05-AUG-2024,22984.5,23086.15,22598,22762.7,166509679,16252.31
06-AUG-2024,22917.85,23078.9,22497.8,22520.1,136892303,13719.21
07-AUG-2024,22782.7,22857.95,22622.05,22804.75,128520725,12607.85
08-AUG-2024,22762.95,22988.85,22679.6,22838.4,99420874,10362.97
09-AUG-2024,23044.25,23088.55,22945.6,22983.3,80889702,8742.02
12-AUG-2024,22966.6,23158.4,22830.8,23028.55,91781370,10670.44
13-AUG-2024,22919.5,22989.15,22574.5,22596.8,112243085,13069.96
14-AUG-2024,22636.4,22663.4,22518.85,22591.7,77412287,8986.88
16-AUG-2024,22774.4,22997.1,22617.95,22976.2,82361443,9111.4
19-AUG-2024,23062.4,23065.9,22872,22922.7,64235371,7358.16
20-AUG-2024,22943.8,23247.2,22926.8,23178.15,105824387,11974.22
21-AUG-2024,23123,23170.4,23014.05,23143.65,110951037,13417.84
22-AUG-2024,23230.85,23283.85,23163.45,23247.15,64157378,7866.9
23-AUG-2024,23275.15,23305.5,23199.95,23232.15,56505533,6611.57
26-AUG-2024,23324.05,23437.45,23286.5,23386.2,67679896,7972.33
27-AUG-2024,23402.9,23603.15,23280.4,23578.8,134512539,15438.66
