Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
24-JUN-2024,55309.65,55683.1,54857.75,55577.05,1754754471,26641.38
25-JUN-2024,55764.85,55922.95,55269.25,55368.55,1277871278,20698.57
26-JUN-2024,55427.05,55521.35,55168.25,55245.8,2237743755,25897.52
27-JUN-2024,55382.65,55681.1,54975.8,55424.25,2365627652,35893.67
28-JUN-2024,55577.5,55927.6,55552.05,55736.9,2785682248,35367.13
01-JUL-2024,55901.45,56335.7,55762.6,56292.5,1449625516,23562.09
02-JUL-2024,56462.7,56504.5,55518.6,55854.7,1437908880,23690.93
03-JUL-2024,56149.9,56361.5,55981.35,56293.3,1546099528,25412.41
04-JUL-2024,56510.25,56711.25,56316.35,56618.6,1418074215,34046.16
05-JUL-2024,56690.3,57139.25,56558.35,57089.45,2254610384,35498.66
08-JUL-2024,57294.4,57339.9,56706.15,56888.2,1910866747,34007.02
09-JUL-2024,57158.8,57297.75,56798.25,57077.55,1521458552,29537.82
10-JUL-2024,57348.2,57373.3,55727.8,56921.15,1525036356,33812.64
11-JUL-2024,57217.4,57263.65,56904.4,57148.25,1770235351,31501.04
12-JUL-2024,57408.6,57412.8,57004.05,57173.8,1601938827,29595.14
15-JUL-2024,57431.55,57687.65,56985.9,57664.45,1726183166,27653.29
16-JUL-2024,57866.65,57909.85,57560.5,57664,1729562072,23780.91
18-JUL-2024,57618.3,57629.75,56693.95,57111.1,1615511116,28378.79
19-JUL-2024,57069.75,57069.75,55788.1,55908.3,1170350480,29400.56
22-JUL-2024,55724.6,56746.7,55336.6,56624.65,1436848197,27511.21
23-JUL-2024,56968.2,56991.45,54423.05,56285.25,2336895511,34578.71
24-JUL-2024,56323.45,56964.35,56227,56872.75,1394059008,26548.89
25-JUL-2024,56439.8,56916.75,56320.7,56741.75,1598753720,24654.35
26-JUL-2024,56991.55,57813.55,56980.45,57768.1,1674843797,26151.45
29-JUL-2024,58192.15,58455.1,58054.8,58362.05,1526117214,30416.11
30-JUL-2024,58445.35,58782.25,58355.6,58623.4,1166159486,23871.44
31-JUL-2024,58932.6,59116,58727.7,58990.9,1677181007,29429.63
01-AUG-2024,59259.55,59290.05,58199.3,58490.4,1202714325,21875.05
02-AUG-2024,57900.6,58247.3,57563.4,57913.65,1270622759,22030.46
05-AUG-2024,56319.15,56748.95,55463.95,55857.25,1864176374,28885.28
06-AUG-2024,56295.9,57002.05,55362.2,55515.55,1016387174,20509.94
07-AUG-2024,56570.5,56936.35,56054.15,56873.8,922215019,22260.75
08-AUG-2024,57031.5,57233.4,56603.95,56681.2,1102158139,22740.54
09-AUG-2024,57227,57427.2,57019.45,57174.4,942992544,21068.71
12-AUG-2024,56984.65,57440.95,56677.85,57330.6,1115172486,26790.89
13-AUG-2024,57580.35,57658.35,56779.85,56881.5,1279671614,20728.14
14-AUG-2024,57090.2,57144.1,56347.1,56547.05,1100754576,22378.42
16-AUG-2024,56991.75,57699.75,56861.2,57656,889791488,20063.27
19-AUG-2024,57992.65,58111.45,57623.2,57760.9,857854228,19277.5
20-AUG-2024,58037.3,58282.65,57828.3,58247.85,789849824,20393.99
21-AUG-2024,58303.2,58508.45,58143.7,58444.05,821010107,23242.47
22-AUG-2024,58743.05,58946.9,58623.75,58844.85,877986851,22081.72
23-AUG-2024,58961.55,59008.45,58518.2,58555.3,1056507412,22420.7
26-AUG-2024,58847.5,58996.5,58664.3,58931.15,769916323,21045.13
27-AUG-2024,59086.45,59260.15,58985.75,59220.25,947588396,25329.66
